text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @thealexavery: Loved the film and loved the very happy memories. Thank you #Vishalbhardwaj and @NGEMovies #Rangoon https://t.co/0ngJWWqT…,FALSE,0,NA,25-02-2017 03:59,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jayashree_rocks,8,TRUE,FALSE,NA,NA
RT @KRKBoxOffice: #Rangoon didn't pick up in the night shows also and collected approx 3.50-4Cr. Final collections at 1PM.,FALSE,0,NA,25-02-2017 03:59,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",beingsaubhagyaa,20,TRUE,FALSE,NA,NA
"RT @vinamravinamra8: https://t.co/U6QIoFBrT2
A film that ought not to be missed at any cost. @shahidkapoor @WardaNadiadwala #Rangoon",FALSE,0,NA,25-02-2017 03:59,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Garnica_bello,123,TRUE,FALSE,NA,NA
"RT @Chrissuccess: #Rangoon - Okay 1st hlf &amp; very gud 2nd half, slow narration. Shahid &amp; Kangana gud perf. Saif dummy role. Fabulous cinemat…",FALSE,0,NA,25-02-2017 03:58,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AkshaiBarath,6,TRUE,FALSE,NA,NA
167 mins of yawn and the storyline is goofed up terribly. What's wrong with these stars to support such a bad enactment #Rangoon <ed><U+00A0><U+00BD><ed><U+00B8><U+00B4><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5>,FALSE,0,NA,25-02-2017 03:58,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DhawalShah10,0,FALSE,FALSE,NA,NA
"RT @1stIndiaNews: #HBDShahid
#HBDShahidKapoor 

Wishing A Very Happy Birthday To #Udta &amp; #Shaandaar #Rangoon boy @shahidkapoor
@shahidkapoo…",FALSE,0,NA,25-02-2017 03:58,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShahidKapoorDen,23,TRUE,FALSE,NA,NA
Watched #Rangoon last night. Tbh I did not liked the ending. The vfx was also poor. Music was good. And Shahid was fantastic.,FALSE,1,NA,25-02-2017 03:58,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamhimanisrk,1,FALSE,FALSE,NA,NA
RT @iWish_all: #Rangoon review actually were out with its own song called #BloodyHell <ed><U+00A0><U+00BC><ed><U+00BF><U+0083>#Kangana #Saif #Shahid,FALSE,0,NA,25-02-2017 03:57,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HrithiksSniper,6,TRUE,FALSE,NA,NA
"RT @1stIndiaNews: #HBDShahid
#HBDShahidKapoor 

Wishing A Very Happy Birthday To #Udta &amp; #Shaandaar #Rangoon boy @shahidkapoor
@shahidkapoo…",FALSE,0,NA,25-02-2017 03:57,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bahadur94892765,23,TRUE,FALSE,NA,NA
RT @Kuptaan: Four stages of watching #Rangoon https://t.co/5qEhmkqvYV,FALSE,0,NA,25-02-2017 03:57,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ibleed_sarcasm,34,TRUE,FALSE,NA,NA
"#HBDShahid
#HBDShahidKapoor 

Wishing A Very Happy Birthday To #Udta &amp; #Shaandaar #Rangoon boy @shahidkapoor… https://t.co/QCGEFHi5N7",FALSE,22,NA,25-02-2017 03:57,TRUE,NA,8.35338E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1stIndiaNews,23,FALSE,FALSE,NA,NA
"RT @ParadoxLady22: Just came back from watching #Rangoon. Bloody Hell, what a film! <U+2764> Storytelling at its finest by the master #VishalBhard…",FALSE,0,NA,25-02-2017 03:57,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rekha_bhardwaj,71,TRUE,FALSE,NA,NA
"RT @anitaupadhyay90: #Rangoon is #Kangana's canvas. She is the soul of the film"""""" *****superb movie #paisa vasul",FALSE,0,NA,25-02-2017 03:56,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",U_Plz_Die,4,TRUE,FALSE,NA,NA
RT @TradeBOC: Shahid Kapoor and Saif Ali Khan's #Rangoon opening was very poor in india today . Another flop for Saif.,FALSE,0,NA,25-02-2017 03:56,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RubAbrar,12,TRUE,FALSE,NA,NA
RT @Sunidhian05: Wait! What? Sunidhi Chauhan's CAMEO! Is the legend @SunidhiChauhan5 in the film #Rangoon? Oh my god! This movie is gonna b…,FALSE,0,NA,25-02-2017 03:56,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",missfriendly2,5,TRUE,FALSE,NA,NA
"RT @Showbiz_IT: #Rangoon box office collection Day 1: #SaifAliKhan-#KanganaRanaut-#ShahidKapoor's period drama off to a decent start
https:…",FALSE,0,NA,25-02-2017 03:56,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ganeshraghav25,9,TRUE,FALSE,NA,NA
"RT @Tutejajoginder: #NowWatching #Rangoon 8:10 PM show.

Housefull!!!! @NGEMovies",FALSE,0,NA,25-02-2017 03:56,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saifwowwarrior,62,TRUE,FALSE,NA,NA
Kangana Ranaut Rangoon flops with historic low opening.#loudmouthkangana #rangoon #kanganaranaut,FALSE,0,NA,25-02-2017 03:55,FALSE,NA,8.35338E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",mejohnmarkose,0,FALSE,FALSE,NA,NA
RT @Kuptaan: Four stages of watching #Rangoon https://t.co/5qEhmkqvYV,FALSE,0,NA,25-02-2017 03:55,FALSE,NA,8.35338E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vlvareloaded,34,TRUE,FALSE,NA,NA
RT @KRKBoxOffice: #Rangoon didn't pick up in the night shows also and collected approx 3.50-4Cr. Final collections at 1PM.,FALSE,0,NA,25-02-2017 03:55,FALSE,NA,8.35337E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",idipankar1995,20,TRUE,FALSE,NA,NA
RT @ItMeeShilpa: #Rangoon ... tickets booked..... only for #ShahidKapoor #truelove,FALSE,0,NA,25-02-2017 03:55,FALSE,NA,8.35337E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",missfriendly2,9,TRUE,FALSE,NA,NA
RT @Kuptaan: Four stages of watching #Rangoon https://t.co/5qEhmkqvYV,FALSE,0,NA,25-02-2017 03:55,FALSE,NA,8.35337E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",Khiladi_Time,34,TRUE,FALSE,NA,NA
RT @Kuptaan: Four stages of watching #Rangoon https://t.co/5qEhmkqvYV,FALSE,0,NA,25-02-2017 03:55,FALSE,NA,8.35337E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kachra_peti,34,TRUE,FALSE,NA,NA
RT @Gautampabitra1: @shahidkapoor just watched #Rangoon<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> its more briliant!! what u all waiting?? just go n watch!!!!!,FALSE,0,NA,25-02-2017 03:54,FALSE,NA,8.35337E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",missfriendly2,31,TRUE,FALSE,NA,NA
"RT @taran_adarsh: #Rangoon review: Epic love saga with strong emotional quotient, riveting second hour and bravura performances. Link: http…",FALSE,0,NA,25-02-2017 03:54,FALSE,NA,8.35337E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",karndivyanshu1,253,TRUE,FALSE,NA,NA
"RT @Showbiz_IT: #Rangoon box office collection Day 1: #SaifAliKhan-#KanganaRanaut-#ShahidKapoor's period drama off to a decent start
https:…",FALSE,0,NA,25-02-2017 03:54,FALSE,NA,8.35337E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",IndiaToday,9,TRUE,FALSE,NA,NA
RT @thealexavery: Loved the film and loved the very happy memories. Thank you #Vishalbhardwaj and @NGEMovies #Rangoon https://t.co/0ngJWWqT…,FALSE,0,NA,25-02-2017 03:54,FALSE,NA,8.35337E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rekha_bhardwaj,8,TRUE,FALSE,NA,NA
#Rangoon box office collection Day 1: #SaifAliKhan-#KanganaRanaut-#ShahidKapoor's period drama off to a decent star… https://t.co/N7bZEEOQwo,FALSE,26,NA,25-02-2017 03:54,TRUE,NA,8.35337E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Showbiz_IT,9,FALSE,FALSE,NA,NA
@rohitjswl01 watched #Rangoon Bhai it takes too many years but end result :(,FALSE,0,rohitjswl01,25-02-2017 03:54,FALSE,NA,8.35337E+17,2467169677,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saqib_hameed46,0,FALSE,FALSE,NA,NA
RT @SyyedAaftab: #Rangoon is running in pathatical condition in almost all theatres. Will be declared as the first #disaster of #2017.,FALSE,0,NA,25-02-2017 03:52,FALSE,NA,8.35337E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SyyedAaftab,2,TRUE,FALSE,NA,NA
Four stages of watching #Rangoon https://t.co/5qEhmkqvYV,FALSE,27,NA,25-02-2017 03:52,FALSE,NA,8.35337E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kuptaan,34,FALSE,FALSE,NA,NA
@Prakashjaaju #rangoon Ek Historical Disaster Movie https://t.co/dMA8SWpMBS,FALSE,0,Prakashjaaju,25-02-2017 03:52,FALSE,NA,8.35337E+17,67849717,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bikram1857,0,FALSE,FALSE,NA,NA
"RT @confess2gaurav: Hello #Vishalbhardwaj , enough of #AwardWapasi , I just watched #Rangoon I Demand my #MoneyWapasi . Total disaster, plz…",FALSE,0,NA,25-02-2017 03:52,FALSE,NA,8.35337E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WeAreMewar,2,TRUE,FALSE,NA,NA
"#Rangoon collections are no better than Kangana's last film Katti Batti, inspite of a holiday for Maha Shivratri. Disastrous.",FALSE,130,NA,25-02-2017 03:51,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",indicine,64,FALSE,FALSE,NA,NA
"RT @PakodiFilms: Thank you vishal sir couldnt ask for more 
#Rangoon 
@shahidkapoor another year another great film n anothr award winning…",FALSE,0,NA,25-02-2017 03:51,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aarodhamane,151,TRUE,FALSE,NA,NA
"RT @MoviezAdda: #Rangoon Movie PUBLIC REVIEW | #ShahidKapoor, #Kangana, #SaifAliKhan https://t.co/UzigqcSOIz",FALSE,0,NA,25-02-2017 03:51,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aarodhamane,115,TRUE,FALSE,NA,NA
RT @adeemd: I'm booking tickets again for #Rangoon This movie is so gripping. @shahidkapoor has blown my mind. Wow can't wait to watch it a…,FALSE,0,NA,25-02-2017 03:51,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aarodhamane,135,TRUE,FALSE,NA,NA
RT @ShahidzAnnie: Finally Now watching #Rangoon on our most favourite day. The Best thing is 2 celebrate ur Birthday with U itself @shahidk…,FALSE,0,NA,25-02-2017 03:51,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShaandaarVicky,9,TRUE,FALSE,NA,NA
"RT @vinamravinamra8: https://t.co/U6QIoFBrT2
A film that ought not to be missed at any cost. @shahidkapoor @WardaNadiadwala #Rangoon",FALSE,0,NA,25-02-2017 03:51,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aarodhamane,123,TRUE,FALSE,NA,NA
"RT @vishalmeee: #Rangoon is fresh, riveting and brilliantly shot movie. It is truely  International film. A perfect proceeding for Shahid-V…",FALSE,0,NA,25-02-2017 03:50,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aarodhamane,170,TRUE,FALSE,NA,NA
"RT @Tutejajoginder: #NowWatching #Rangoon 8:10 PM show.

Housefull!!!! @NGEMovies",FALSE,0,NA,25-02-2017 03:50,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bullett_misshra,62,TRUE,FALSE,NA,NA
3/5 #Review on #Rangoon by Sahoosatyajit : Good -https://t.co/EYMWP1CBTC,FALSE,1,NA,25-02-2017 03:50,FALSE,NA,8.35336E+17,NA,"<a href=""http://www.mouthshut.com"" rel=""nofollow"">MouthShut_Movie_Reviews</a>",MovieReviews_MS,0,FALSE,FALSE,NA,NA
2/5 #Review on #Rangoon by Sandeep_Singh19 : Waste-of-Money -https://t.co/xz8v8wIHdO,FALSE,0,NA,25-02-2017 03:49,FALSE,NA,8.35336E+17,NA,"<a href=""http://www.mouthshut.com"" rel=""nofollow"">MouthShut_Movie_Reviews</a>",MovieReviews_MS,0,FALSE,FALSE,NA,NA
RT @TheAnujRadia: Oof. I loved @shahidkapoor in #Rangoon for me he stole the show.Another epic performance.Take a bow Jamadar Malik! @shahi…,FALSE,0,NA,25-02-2017 03:49,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pitabashjena101,21,TRUE,FALSE,NA,NA
"RT @Fukkard: They called him anti-national for Haider

Slapped them with #Rangoon 

A Vishal Bhardwaj Film <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,0,NA,25-02-2017 03:49,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",missfriendly2,57,TRUE,FALSE,NA,NA
35 cr opening of #Rangoon only in 2500 screens.Thats Saif Ali Khan for you haters @SaifiansCaptain @SaifWoww… https://t.co/YWgmGdmMHD,FALSE,4,NA,25-02-2017 03:49,TRUE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SaifManager,4,FALSE,FALSE,NA,NA
RT @Raks_luv: #Rangoon is for only class audience who has some knowledge about cinematography..brainless single screen audience better don'…,FALSE,0,NA,25-02-2017 03:49,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",karndivyanshu1,9,TRUE,FALSE,NA,NA
"@MuktaA2Cinemas 

A5) Arijit Singh

#MuktaA2Cinemas #ContestAlert #Rangoon
@selvi4444",FALSE,0,MuktaA2Cinemas,25-02-2017 03:49,FALSE,8.35074E+17,8.35336E+17,369994088,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sengodan4,0,FALSE,FALSE,NA,NA
"RT @MuktaA2Cinemas: #MuktaA2Cinemas #ContestAlert #Rangoon
QUESTION 5: https://t.co/vrnXx9RerI",FALSE,0,NA,25-02-2017 03:48,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sengodan4,61,TRUE,FALSE,NA,NA
RT @rohitjswl01: #Rangoon is Finished from today itself...  From tommrw #JollyLLB2 will take over Majority of shows in Mltiplx... @akshayku…,FALSE,0,NA,25-02-2017 03:48,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AshishJangid_aj,69,TRUE,FALSE,NA,NA
RT @rohitjswl01: #Rangoon is Finished from today itself...  From tommrw #JollyLLB2 will take over Majority of shows in Mltiplx... @akshayku…,FALSE,0,NA,25-02-2017 03:48,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dev_the_gabbar,69,TRUE,FALSE,NA,NA
RT @BlogDrive: #Rangoon day 1 has sent tremors and WOM is extremely negative. #JollyLLB2 will get more shows from tomorrow.,FALSE,0,NA,25-02-2017 03:48,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dev_the_gabbar,28,TRUE,FALSE,NA,NA
How's #rangoon ppl? Any reviews??,FALSE,1,NA,25-02-2017 03:47,FALSE,NA,8.35336E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VivaciousVids,0,FALSE,FALSE,NA,NA
"RT @LifeIsSHAHID: finaallllyyyyy <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> here I am. <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> 
#Rangoon #RangoonDay 
RANGOON WINNING HEARTS 

@shahidkapoor @RangoonTheFilm @s…",FALSE,0,NA,25-02-2017 03:47,FALSE,NA,8.35335E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",missfriendly2,48,TRUE,FALSE,NA,NA
#Rangoon is running in pathatical condition in almost all theatres. Will be declared as the first #disaster of #2017.,FALSE,2,NA,25-02-2017 03:47,FALSE,NA,8.35335E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SyyedAaftab,2,FALSE,FALSE,NA,NA
RT @RubleTinTin: Happy birthday @shahidkapoor <ed><U+00A0><U+00BC><ed><U+00BE><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BC><ed><U+00BE><U+0081><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0089>.May this bday be the best.All the best for #Rangoon. We shanatics will always love you…,FALSE,0,NA,25-02-2017 03:47,FALSE,NA,8.35335E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shanaticprasad,4,TRUE,FALSE,NA,NA
RT @KadelSumit: I watched #Rangoon today and i walked out post interval . Mental torture it is. #Mirzya was a better film compared to rango…,FALSE,0,NA,25-02-2017 03:46,FALSE,NA,8.35335E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AshishJangid_aj,21,TRUE,FALSE,NA,NA
Dear #KangnaRanaut you are the lady Aamir khan of Bollywood #missperfect #Rangoon,FALSE,1,NA,25-02-2017 03:46,FALSE,NA,8.35335E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rkkhemka99,0,FALSE,FALSE,NA,NA
RT @KadelSumit: Il be surprised if #Rangoon collects more than 4 cr today . Horrible public response. Biggest flop of Bollywood after Bomba…,FALSE,0,NA,25-02-2017 03:46,FALSE,NA,8.35335E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AshishJangid_aj,21,TRUE,FALSE,NA,NA
"RT @Tutejajoginder: #NowWatching #Rangoon 8:10 PM show.

Housefull!!!! @NGEMovies",FALSE,0,NA,25-02-2017 03:46,FALSE,NA,8.35335E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KumarT233,62,TRUE,FALSE,NA,NA
RT @rinkalkapoor: @shahidkapoor series of not only gud movies but also eye stuck performances #Haider  #UdtaPunjab #Rangoon...no stopping f…,FALSE,0,NA,25-02-2017 03:46,FALSE,NA,8.35335E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",melanyejoanne,9,TRUE,FALSE,NA,NA
RT @OYERJALOK: Happy Birthday @shahidkapoor #HappyBirthdayShahidKapoor #<U+091C><U+0928><U+094D><U+092E><U+0926><U+093F><U+0928><U+092E><U+0941><U+092C><U+093E><U+0930><U+0915><U+0936><U+093E><U+0939><U+093F><U+0926><U+0915><U+092A><U+0942><U+0930> Stay Healthy Wealthy and Fit. <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> #Rangoon <ed><U+00A0><U+00BC><ed><U+00BE><U+0089>…,FALSE,0,NA,25-02-2017 03:45,FALSE,NA,8.35335E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IshikaSinghal2,27,TRUE,FALSE,NA,NA
"#Vishalbhardwaj , ur films have a class in the way they r made, they grow bigger &amp; bigger as time passes, #Rangoon is another classic.",FALSE,1,NA,25-02-2017 03:45,FALSE,NA,8.35335E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",surjit_huidrom,0,FALSE,FALSE,NA,NA
RT @Raks_luv: #Rangoon is for only class audience who has some knowledge about cinematography..brainless single screen audience better don'…,FALSE,0,NA,25-02-2017 03:45,FALSE,NA,8.35335E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kanganadeewana3,9,TRUE,FALSE,NA,NA
"@chetanlfc @shaileshgam Yaar Even I was expecting real time #Rangoon Story in Brief.
But Trailer n Songs disappointed me too much.",FALSE,1,chetanlfc,25-02-2017 03:44,FALSE,8.35334E+17,8.35335E+17,3870262759,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Anki4uever,0,FALSE,FALSE,NA,NA
RT @BlogDrive: #Rangoon day 1 has sent tremors and WOM is extremely negative. #JollyLLB2 will get more shows from tomorrow.,FALSE,0,NA,25-02-2017 03:44,FALSE,NA,8.35335E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",montyy189,28,TRUE,FALSE,NA,NA
"RT @BlogDrive: Tomorrow #JollyLLB2 will earn much more than #Rangoon 
Director is the biggest villain of this one.",FALSE,0,NA,25-02-2017 03:43,FALSE,NA,8.35334E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",montyy189,22,TRUE,FALSE,NA,NA
#Rangoon Review: https://t.co/pPtzlq4iLB,FALSE,0,NA,25-02-2017 03:43,FALSE,NA,8.35334E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Lensmenreviews,0,FALSE,FALSE,NA,NA
RT @Akki_Ka_Deewana: #Rangoon 1st day V/S #JollyLLB2 21st Day https://t.co/ei45IJKHvu,FALSE,0,NA,25-02-2017 03:43,FALSE,NA,8.35334E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",devduttarana,23,TRUE,FALSE,NA,NA
RT @TypeaThought: #Rangoon is about a  love triangle.Always a very delicate situation to be in. What do you do if you find yourself in one?,FALSE,0,NA,25-02-2017 03:43,FALSE,NA,8.35334E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alvinalva84,1,TRUE,FALSE,NA,NA
RT @rohitjswl01: #Rangoon is Finished from today itself...  From tommrw #JollyLLB2 will take over Majority of shows in Mltiplx... @akshayku…,FALSE,0,NA,25-02-2017 03:43,FALSE,NA,8.35334E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",montyy189,69,TRUE,FALSE,NA,NA
"RT @BlogDrive: Tomorrow #JollyLLB2 will earn much more than #Rangoon 
Director is the biggest villain of this one.",FALSE,0,NA,25-02-2017 03:43,FALSE,NA,8.35334E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",eranuragpandey,22,TRUE,FALSE,NA,NA
"^ People left at end of #Rangoon movie, even as #INA anthem instrumental was being played.Hey its d same as India's national anthem!<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",FALSE,2,DDSez,25-02-2017 03:42,FALSE,8.35334E+17,8.35334E+17,239314598,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DDSez,0,FALSE,FALSE,NA,NA
Kangana Ranaut shines in this uneven but engrossing war film #rangoon @RangoonTheFilm,FALSE,0,NA,25-02-2017 03:42,FALSE,NA,8.35334E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",praaaasshant,0,FALSE,FALSE,NA,NA
RT @kirankg99: Till Now 2017 BOXOFFICE - CLEAN HIT- #KAABIL &amp; #JOLLYLLB2 and Flop - #Raees and #RANGOON https://t.co/xdeCnRpTDN,FALSE,0,NA,25-02-2017 03:42,FALSE,NA,8.35334E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",princev2,9,TRUE,FALSE,NA,NA
"#Rangoon worked for me in all aspects. From great cinematography to mesmerising performances. Saif needs to do more of these, left satisfied",FALSE,0,NA,25-02-2017 03:42,FALSE,NA,8.35334E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jeetbasu,0,FALSE,FALSE,NA,NA
RT @rohitjswl01: #Rangoon is Finished from today itself...  From tommrw #JollyLLB2 will take over Majority of shows in Mltiplx... @akshayku…,FALSE,0,NA,25-02-2017 03:41,FALSE,NA,8.35334E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",devduttarana,69,TRUE,FALSE,NA,NA
"RT @BollypediaNews: #Rangoon is a gripping #movie with stellar act of #ShahidKapoor, #SaifAliKhan and #KanganaRanaut!
Read the... https://t…",FALSE,0,NA,25-02-2017 03:41,FALSE,NA,8.35334E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SamAltersam39,9,TRUE,FALSE,NA,NA
